time,host,ip,id,t,dt,gap,state,st,hid,pos,ct,ctpos,err,errp,trim,lag,ls,wt,sk,ahead,amin,rs,nb,buf,bf,rate,ratio,drift,w,dw,off,ort,ns,ep,tcage,rtt,step,tun,v
2026-08-12T16:18:38.000+00:00,simukka-atom,10.0.1.237,d0340e,0.1,,,playing,idle,,15.00,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2
2026-08-12T16:18:39.000+00:00,simukka-atom,10.0.1.237,d0340e,1.1,1.0,0,playing,pause,0,16.04,0.00,-16040,0,0,75,0,0,0,0,94.0,94.0,4,1,0,0,0,0,0,0,0,975853900.5,10,8,6,2801,42,,"sl:500,rl:2000",2
2026-08-12T16:18:40.000+00:00,simukka-atom,10.0.1.237,d0340e,2.1,1.0,0,playing,pause,0,17.07,0.00,-17070,0,0,75,0,0,0,0,94.0,94.0,4,1,0,0,0,0,0,0,0,975853900.5,10,8,6,3823,21,,"sl:500,rl:2000",2
2026-08-12T16:18:41.000+00:00,simukka-atom,10.0.1.237,d0340e,3.2,1.1,0,playing,play,0,18.10,17.80,-300,-314,-17530,75,252,1,0,1,76.2,76.3,4,1,0,0,2000,0,-75,1,2000,975853900.5,10,8,6,1019,31,,"sl:500,rl:2000",2
2026-08-12T16:18:42.000+00:00,simukka-atom,10.0.1.237,d0340e,4.2,1.0,0,playing,play,0,19.13,18.83,-300,-353,-354,75,41,1,0,0,75.2,75.3,4,1,0,0,2000,0,-370,0,0,975853900.5,10,8,6,2052,31,,"sl:500,rl:2000",2
2026-08-12T16:18:43.000+00:00,simukka-atom,10.0.1.237,d0340e,5.2,1.0,0,playing,play,0,20.16,19.86,-300,-351,-353,75,0,0,0,0,74.2,74.3,4,1,0,0,2000,0,-806,0,0,975853900.5,10,8,6,3078,25,,"sl:500,rl:2000",2
2026-08-12T16:18:44.000+00:00,simukka-atom,10.0.1.237,d0340e,6.3,1.1,0,playing,play,0,21.18,20.89,-290,-349,-350,75,0,0,1,0,73.1,73.3,4,1,0,0,2000,0,-1333,0,0,975853900.5,10,9,6,4108,28,,"sl:500,rl:2000",2
2026-08-12T16:18:45.000+00:00,simukka-atom,10.0.1.237,d0340e,7.3,1.0,0,playing,play,0,22.21,21.92,-290,-342,-344,75,0,0,0,0,72.1,72.3,4,1,0,0,2000,0,-1916,0,0,975853900.5,10,9,6,2045,26,,"sl:500,rl:2000",2
2026-08-12T16:18:46.000+00:00,simukka-atom,10.0.1.237,d0340e,8.3,1.0,0,playing,play,0,23.24,22.95,-290,-340,-342,75,0,0,0,0,71.1,71.3,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,9,6,3075,27,,"sl:500,rl:2000",2
2026-08-12T16:18:47.000+00:00,simukka-atom,10.0.1.237,d0340e,9.3,1.0,0,playing,play,0,24.28,23.99,-290,-339,-341,75,1,0,0,0,155.9,71.0,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,9,6,4107,30,,"sl:500,rl:2000",2
2026-08-12T16:18:48.000+00:00,simukka-atom,10.0.1.237,d0340e,10.4,1.1,0,playing,play,0,25.32,25.03,-290,-336,-339,75,0,0,1,0,154.9,155.1,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,9,6,2061,38,,"sl:500,rl:2000",2
2026-08-12T16:18:49.000+00:00,simukka-atom,10.0.1.237,d0340e,11.4,1.0,0,playing,play,0,26.34,26.07,-270,-334,-335,75,0,0,0,0,153.8,153.8,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,10,6,3095,32,,"sl:500,rl:2000",2
2026-08-12T16:18:50.000+00:00,simukka-atom,10.0.1.237,d0340e,12.4,1.0,0,playing,play,0,27.37,27.10,-270,-331,-333,75,0,0,0,0,152.8,152.8,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,10,6,4123,27,,"sl:500,rl:2000",2
2026-08-12T16:18:52.000+00:00,simukka-atom,10.0.1.237,d0340e,13.5,1.1,0,playing,play,0,28.41,28.13,-280,-324,-326,75,1,0,0,0,151.8,151.8,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,10,6,1018,28,,"sl:500,rl:2000",2
2026-08-12T16:18:53.000+00:00,simukka-atom,10.0.1.237,d0340e,14.5,1.0,0,playing,play,0,29.46,29.17,-290,-332,-334,75,1,0,0,0,150.7,150.8,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,10,6,1019,32,,"sl:500,rl:2000",2
2026-08-12T16:18:54.000+00:00,simukka-atom,10.0.1.237,d0340e,15.5,1.0,0,playing,play,0,30.48,30.20,-280,-341,-342,75,0,0,0,0,149.7,149.8,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,10,6,1022,33,,"sl:500,rl:2000",2
2026-08-12T16:18:55.000+00:00,simukka-atom,10.0.1.237,d0340e,16.6,1.1,0,playing,play,0,31.51,31.23,-280,-338,-340,75,0,0,0,0,148.7,148.8,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,11,6,2048,24,,"sl:500,rl:2000",2
2026-08-12T16:18:56.000+00:00,simukka-atom,10.0.1.237,d0340e,17.6,1.0,0,playing,play,0,32.55,32.26,-290,-337,-338,75,1,0,0,0,147.6,147.8,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,11,6,3078,28,,"sl:500,rl:2000",2
2026-08-12T16:18:57.000+00:00,simukka-atom,10.0.1.237,d0340e,18.6,1.0,0,playing,play,0,33.56,33.30,-260,-334,-336,75,0,0,0,0,146.6,146.8,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,11,6,4115,35,,"sl:500,rl:2000",2
2026-08-12T16:18:58.000+00:00,simukka-atom,10.0.1.237,d0340e,19.7,1.1,0,playing,play,0,34.59,34.33,-260,-317,-318,75,0,0,0,0,145.6,145.8,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,11,6,3085,27,,"sl:500,rl:2000",2
2026-08-12T16:18:59.000+00:00,simukka-atom,10.0.1.237,d0340e,20.7,1.0,0,playing,play,0,35.63,35.37,-260,-315,-316,75,0,0,0,0,144.5,144.7,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,11,6,4116,29,,"sl:500,rl:2000",2
2026-08-12T16:19:00.000+00:00,simukka-atom,10.0.1.237,d0340e,21.7,1.0,0,playing,play,0,36.67,36.40,-270,-314,-316,75,1,0,0,0,143.5,143.5,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,12,6,1017,27,,"sl:500,rl:2000",2
2026-08-12T16:19:01.000+00:00,simukka-atom,10.0.1.237,d0340e,22.8,1.1,0,playing,play,0,37.69,37.42,-270,-328,-330,75,1,0,0,0,142.5,142.5,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,12,6,1015,23,,"sl:500,rl:2000",2
2026-08-12T16:19:02.000+00:00,simukka-atom,10.0.1.237,d0340e,23.8,1.0,0,playing,play,0,38.72,38.45,-270,-325,-327,75,1,0,0,0,141.4,141.5,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,12,6,2040,23,,"sl:500,rl:2000",2
2026-08-12T16:19:03.000+00:00,simukka-atom,10.0.1.237,d0340e,24.8,1.0,0,playing,play,0,39.75,39.49,-260,-323,-326,75,1,0,0,0,140.4,140.5,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,12,6,3073,32,,"sl:500,rl:2000",2
2026-08-12T16:19:04.000+00:00,simukka-atom,10.0.1.237,d0340e,25.8,1.0,0,playing,play,0,40.77,40.52,-250,-321,-323,75,1,0,0,0,139.4,139.4,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,12,6,4101,26,,"sl:500,rl:2000",2
2026-08-12T16:19:05.000+00:00,simukka-atom,10.0.1.237,d0340e,26.9,1.1,0,playing,play,0,41.80,41.54,-260,-313,-315,75,0,0,0,0,138.3,138.4,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,13,6,3072,20,,"sl:500,rl:2000",2
2026-08-12T16:19:06.000+00:00,simukka-atom,10.0.1.237,d0340e,27.9,1.0,0,playing,play,0,42.83,42.58,-250,-314,-316,75,1,0,0,0,137.3,137.4,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,13,6,1025,34,,"sl:500,rl:2000",2
2026-08-12T16:19:07.000+00:00,simukka-atom,10.0.1.237,d0340e,28.9,1.0,0,playing,play,0,43.86,43.61,-250,-312,-314,75,0,0,0,0,136.3,136.4,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,13,6,2051,24,,"sl:500,rl:2000",2
2026-08-12T16:19:08.000+00:00,simukka-atom,10.0.1.237,d0340e,29.9,1.0,0,playing,play,0,44.89,44.64,-250,-311,-312,75,0,0,0,0,135.2,135.4,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,13,6,3079,27,,"sl:500,rl:2000",2
2026-08-12T16:19:09.000+00:00,simukka-atom,10.0.1.237,d0340e,31.0,1.1,0,playing,play,0,45.91,45.67,-240,-309,-311,75,1,0,0,0,220.5,134.9,4,1,0,0,2000,0,-2000,0,0,975853900.5,10,13,6,4109,29,,"sl:500,rl:2000",2
2026-08-12T16:19:10.000+00:00,simukka-atom,10.0.1.237,d0340e,32.0,1.0,0,playing,play,0,46.94,46.69,-250,-302,-304,75,0,0,0,0,219.5,219.7,4,1,0,0,2000,-31,-2000,0,0,975853900.5,16,14,6,2044,24,,"sl:500,rl:2000",2
2026-08-12T16:19:11.000+00:00,simukka-atom,10.0.1.237,d0340e,33.0,1.0,0,playing,play,0,47.98,47.74,-240,-299,-301,75,0,0,1,0,218.4,218.6,4,1,0,0,2000,-31,-2000,0,0,975853900.4,16,14,6,3083,38,,"sl:500,rl:2000",2
2026-08-12T16:19:12.000+00:00,simukka-atom,10.0.1.237,d0340e,34.1,1.1,0,playing,play,0,49.00,48.77,-230,-298,-299,75,1,0,0,0,217.4,217.4,4,1,0,0,2000,-31,-2000,0,0,975853900.4,16,14,6,4114,29,,"sl:500,rl:2000",2
2026-08-12T16:19:13.000+00:00,simukka-atom,10.0.1.237,d0340e,35.1,1.0,0,playing,play,0,50.03,49.81,-220,-286,-288,75,0,0,0,0,216.3,216.4,4,1,0,0,2000,-31,-2000,0,0,975853900.4,16,14,6,2053,32,,"sl:500,rl:2000",2
